Model Outputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50
,,hanna_aleksandrowicz:LAbsAnkleAngle,,,hanna_aleksandrowicz:LAnkleAngles,,,hanna_aleksandrowicz:LElbowAngles,,,hanna_aleksandrowicz:LFootProgressAngles,,,hanna_aleksandrowicz:LHeadAngles,,,hanna_aleksandrowicz:LHipAngles,,,hanna_aleksandrowicz:LKneeAngles,,,hanna_aleksandrowicz:LNeckAngles,,,hanna_aleksandrowicz:LPelvisAngles,,,hanna_aleksandrowicz:LShoulderAngles,,,hanna_aleksandrowicz:LSpineAngles,,,hanna_aleksandrowicz:LThoraxAngles,,,hanna_aleksandrowicz:LWristAngles,,,hanna_aleksandrowicz:RAbsAnkleAngle,,,hanna_aleksandrowicz:RAnkleAngles,,,hanna_aleksandrowicz:RElbowAngles,,,hanna_aleksandrowicz:RFootProgressAngles,,,hanna_aleksandrowicz:RHeadAngles,,,hanna_aleksandrowicz:RHipAngles,,,hanna_aleksandrowicz:RKneeAngles,,,hanna_aleksandrowicz:RNeckAngles,,,hanna_aleksandrowicz:RPelvisAngles,,,hanna_aleksandrowicz:RShoulderAngles,,,hanna_aleksandrowicz:RSpineAngles,,,hanna_aleksandrowicz:RThoraxAngles,,,hanna_aleksandrowicz:RWristAngles,,,hanna_aleksandrowicz:CentreOfMass,,,hanna_aleksandrowicz:CentreOfMassFloor,,
128,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.800170,-2.349708,-33.668971,0.000000,0.000000,0.000000,-26.618815,-8.279204,-23.729724,-18.232000,-4.077065,-13.127491,51.763334,-23.621959,0.000000,0.000000,0.000000,0.000000,-3.619253,17.872776,62.342875,7.030357,50.840354,-34.227026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.955884,-0.785151,12.731013,0.000000,0.000000,0.000000,-26.618815,-8.279204,-23.729724,-32.560910,4.851643,-185.648643,10.255522,5.956727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.768329,41.321407,159.026150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
129,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.770579,-2.362999,-51.516540,0.000000,0.000000,0.000000,-26.652008,-8.354753,-22.721437,-20.135144,-4.901275,-7.610759,55.564500,-19.851623,0.000000,0.000000,0.000000,0.000000,-4.019317,17.874670,61.741953,6.902054,50.732889,-33.913659,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.854826,-0.724948,12.133145,0.000000,0.000000,0.000000,-26.652008,-8.354753,-22.721437,-31.459178,5.600704,-129.648926,10.262083,6.601343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.668132,41.667191,158.930541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
130,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.749795,-2.373821,-56.357966,0.000000,0.000000,0.000000,-26.619836,-8.354266,-21.684219,-22.187815,-5.658765,-1.207217,58.170475,-15.268075,0.000000,0.000000,0.000000,0.000000,-4.328976,17.946743,61.124036,6.936011,50.610564,-33.720746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.793460,-0.647297,8.883523,0.000000,0.000000,0.000000,-26.619836,-8.354266,-21.684219,-30.513690,6.278219,-28.856289,10.324737,7.145702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.506931,42.073081,158.809446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
131,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.726584,-2.378197,-38.330247,0.000000,0.000000,0.000000,-26.519896,-8.282795,-20.628121,-24.306429,-6.361157,5.605642,59.340205,-10.428189,0.000000,0.000000,0.000000,0.000000,-4.550316,18.083220,60.452906,7.144020,50.494752,-33.676069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.770727,-0.554890,8.633426,0.000000,0.000000,0.000000,-26.519896,-8.282795,-20.628121,-29.685254,6.861500,83.470046,10.432246,7.606772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.305625,42.502661,158.682522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
132,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.692433,-2.373455,-7.650372,0.000000,0.000000,0.000000,-26.354917,-8.147676,-19.565066,-26.429172,-7.003483,12.318432,59.093458,-5.923749,0.000000,0.000000,0.000000,0.000000,-4.692567,18.275460,59.696662,7.523774,50.399381,-33.793455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.783293,-0.451192,13.358816,0.000000,0.000000,0.000000,-26.354917,-8.147676,-19.565066,-28.940067,7.344073,165.398451,10.571193,7.996230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.081185,42.927091,158.564528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
133,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.643692,-2.359411,14.916542,0.000000,0.000000,0.000000,-26.132589,-7.957037,-18.508620,-28.511851,-7.567739,18.504489,57.630939,-2.218072,0.000000,0.000000,0.000000,0.000000,-4.769545,18.512754,58.832003,8.058441,50.329893,-34.072221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.825080,-0.340145,22.175753,0.000000,0.000000,0.000000,-26.132589,-7.957037,-18.508620,-28.251441,7.731134,198.182560,10.729038,8.327580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.843990,43.327173,158.462185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
134,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.582316,-2.338552,19.197806,0.000000,0.000000,0.000000,-25.864582,-7.718534,-17.473704,-30.520870,-8.031481,23.905241,55.229415,0.446657,0.000000,0.000000,0.000000,0.000000,-4.796765,18.783230,57.847762,8.718843,50.285051,-34.498931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.887682,-0.225904,33.441570,0.000000,0.000000,0.000000,-25.864582,-7.718534,-17.473704,-27.598279,8.033976,193.758275,10.892057,8.621862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.596791,43.692175,158.373541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
135,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.515208,-2.315152,10.699997,0.000000,0.000000,0.000000,-25.565020,-7.438697,-16.476183,-32.426498,-8.377763,28.450972,52.156625,2.044638,0.000000,0.000000,0.000000,0.000000,-4.789315,19.074680,56.747400,9.468257,50.260728,-35.051170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.961881,-0.112587,44.987594,0.000000,0.000000,0.000000,-25.565020,-7.438697,-16.476183,-26.963026,8.266331,176.959140,11.044511,8.906256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.335362,44.016517,158.290024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
136,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.452605,-2.293798,-1.473186,0.000000,0.000000,0.000000,-25.248888,-7.123261,-15.531819,-34.198782,-8.602407,32.217361,48.626283,2.690837,0.000000,0.000000,0.000000,0.000000,-4.760829,19.375154,55.549462,10.268963,50.254286,-35.702620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.039868,-0.003992,55.211181,0.000000,0.000000,0.000000,-25.248888,-7.123261,-15.531819,-26.331041,8.443298,165.662425,11.172381,9.206725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.050371,44.295936,158.199826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
137,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.406040,-2.277965,-12.470385,0.000000,0.000000,0.000000,-24.930649,-6.778339,-14.654288,-35.807027,-8.715684,35.349080,44.789863,2.549575,0.000000,0.000000,0.000000,0.000000,-4.723149,19.673330,54.284983,11.088698,50.267676,-36.428072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.117183,0.096679,65.208286,0.000000,0.000000,0.000000,-24.930649,-6.778339,-14.654288,-25.691610,8.581451,164.041755,11.269775,9.540546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.729753,44.524797,158.090934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
138,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.386293,-2.269110,-17.830657,0.000000,0.000000,0.000000,-24.622922,-6.411527,-13.852845,-37.222334,-8.738027,37.989169,40.749853,1.773976,0.000000,0.000000,0.000000,0.000000,-4.686057,19.958757,52.991877,11.904708,50.307636,-37.206457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.193604,0.186990,73.418947,0.000000,0.000000,0.000000,-24.622922,-6.411527,-13.852845,-25.039431,8.698299,167.513855,11.343351,9.913954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.361124,44.695898,157.952960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
139,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.401578,-2.266504,-11.523250,0.000000,0.000000,0.000000,-24.335116,-6.032280,-13.130630,-38.421819,-8.692426,40.238885,36.578950,0.491751,0.000000,0.000000,0.000000,0.000000,-4.656879,20.222185,51.707999,12.703674,50.382572,-38.020190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.272755,0.265320,70.160038,0.000000,0.000000,0.000000,-24.335116,-6.032280,-13.130630,-24.375140,8.810494,170.513964,11.411473,10.325616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6.933885,44.803146,157.777323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
140,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.456121,-2.267734,7.738434,0.000000,0.000000,0.000000,-24.072463,-5.651757,-12.484178,-39.393135,-8.597876,42.152268,32.336310,-1.176615,0.000000,0.000000,0.000000,0.000000,-4.640254,20.456122,50.465422,13.477505,50.497625,-38.850949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.360689,0.330827,48.338835,0.000000,0.000000,0.000000,-24.072463,-5.651757,-12.484178,-23.704299,8.931624,170.716378,11.498465,10.772600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6.440889,44.845912,157.555802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
141,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.549336,-2.269631,30.780382,0.000000,0.000000,0.000000,-23.836099,-5.282535,-11.904185,-40.138285,-8.467631,43.755279,28.079626,-3.093886,0.000000,0.000000,0.000000,0.000000,-4.638514,20.655616,49.287916,14.217202,50.650519,-39.674320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.463995,0.383393,17.910607,0.000000,0.000000,0.000000,-23.836099,-5.282535,-11.904185,-23.035304,9.070805,168.860034,11.627118,11.254796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.879717,44.832433,157.278798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
142,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.675757,-2.269237,42.122106,0.000000,0.000000,0.000000,-23.624318,-4.938047,-11.377293,-40.675843,-8.312998,45.074107,23.875860,-5.098097,0.000000,0.000000,0.000000,0.000000,-4.652711,20.819048,48.191757,14.908210,50.830452,-40.456794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.588024,0.423537,0.466597,0.000000,0.000000,0.000000,-23.624318,-4.938047,-11.377293,-22.377113,9.232470,166.630009,11.812855,11.775657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.253580,44.779820,156.935185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
143,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.825866,-2.264467,32.948749,0.000000,0.000000,0.000000,-23.434365,-4.631306,-10.888439,-41.040534,-8.149624,46.157865,19.812149,-7.018026,0.000000,0.000000,0.000000,0.000000,-4.683765,20.948631,47.188183,15.529786,51.020499,-41.157512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.735556,0.452285,9.884369,0.000000,0.000000,0.000000,-23.434365,-4.631306,-10.888439,-21.737375,9.416738,165.019575,12.061182,12.339695,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.571711,44.710222,156.514643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
144,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.987860,-2.254338,9.436765,0.000000,0.000000,0.000000,-23.264069,-4.373132,-10.423025,-41.278919,-8.001025,47.084397,16.003559,-8.704937,0.000000,0.000000,0.000000,0.000000,-4.733001,21.050349,46.285261,16.058310,51.202101,-41.734455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.905926,0.471023,39.923376,0.000000,0.000000,0.000000,-23.264069,-4.373132,-10.423025,-21.120953,9.619537,164.008821,12.367849,12.948645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.849178,44.644919,156.011779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
145,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.150067,-2.238938,-12.913406,0.000000,0.000000,0.000000,-23.113004,-4.170606,-9.968285,-41.440529,-7.895019,47.944254,12.590326,-10.064471,0.000000,0.000000,0.000000,0.000000,-4.801676,21.133142,45.487893,16.472122,51.359456,-42.152248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.094643,0.481384,68.367604,0.000000,0.000000,0.000000,-23.113004,-4.170606,-9.968285,-20.528539,9.832360,163.087886,12.720437,13.598124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.106074,44.599207,155.430066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
146,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.303322,-2.219333,-23.641113,0.000000,0.000000,0.000000,-22.983169,-4.026383,-9.513771,-41.565663,-7.852149,48.807129,9.718220,-11.072418,0.000000,0.000000,0.000000,0.000000,-4.889631,21.207401,44.796270,16.755399,51.482091,-42.388457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.293703,0.485217,73.668195,0.000000,0.000000,0.000000,-22.983169,-4.026383,-9.513771,-19.955551,10.042203,161.842125,13.100813,14.276106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.366282,44.580178,154.783967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
147,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.442628,-2.197492,-26.961747,0.000000,0.000000,0.000000,-22.879227,-3.938957,-9.051449,-41.673412,-7.869999,49.684403,7.503310,-11.766705,0.000000,0.000000,0.000000,0.000000,-4.993690,21.282975,44.204059,16.900149,51.565200,-42.436952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.492722,0.484593,50.212070,0.000000,0.000000,0.000000,-22.879227,-3.938957,-9.051449,-19.391920,10.232253,160.187781,13.488620,14.964217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.656267,44.587608,154.098826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
148,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.567774,-2.176202,-35.449024,0.000000,0.000000,0.000000,-22.808285,-3.903474,-8.576118,-41.754700,-7.910884,50.505464,5.993272,-12.220582,0.000000,0.000000,0.000000,0.000000,-5.106597,21.367112,43.697637,16.906717,51.608566,-42.308511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.680623,0.481752,11.533937,0.000000,0.000000,0.000000,-22.808285,-3.903474,-8.576118,-18.823353,10.383348,158.290187,13.865823,15.642341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.004144,44.616559,153.408994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
149,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.682866,-2.158942,-52.450709,0.000000,0.000000,0.000000,-22.779260,-3.912567,-8.086229,-41.774095,-7.900505,51.120531,5.143516,-12.510791,0.000000,0.000000,0.000000,0.000000,-5.216949,21.462798,43.256832,16.783718,51.615340,-42.029457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.847319,0.478868,-18.958084,0.000000,0.000000,0.000000,-22.779260,-3.912567,-8.086229,-18.234203,10.475523,156.376889,14.222040,16.295841,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.438938,44.659802,152.755283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
150,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.794878,-2.149597,-64.942566,0.000000,0.000000,0.000000,-22.802266,-3.957147,-7.584351,-41.680827,-7.741000,51.330859,4.821758,-12.694506,0.000000,0.000000,0.000000,0.000000,-5.310072,21.567952,42.856668,16.547958,51.591323,-41.638890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.985107,0.477616,-24.395612,0.000000,0.000000,0.000000,-22.802266,-3.957147,-7.584351,-17.611643,10.488778,154.598017,14.560004,16.923394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010271,44.708992,152.182679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
151,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.911504,-2.151882,-56.837763,0.000000,0.000000,0.000000,-22.888085,-4.027113,-7.076899,-41.425593,-7.335536,50.936202,4.841337,-12.801553,0.000000,0.000000,0.000000,0.000000,-5.369411,21.675650,42.469222,16.224196,51.544642,-41.184506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.089671,0.478833,-6.377716,0.000000,0.000000,0.000000,-22.888085,-4.027113,-7.076899,-16.950525,10.402856,152.968082,14.900107,17.542908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.315805,44.754711,151.738107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
152,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,67.038858,-2.168448,-26.255206,0.000000,0.000000,0.000000,-23.047461,-4.111893,-6.573415,-40.977176,-6.616388,49.785230,5.010600,-12.840195,0.000000,0.000000,0.000000,0.000000,-5.377913,21.775284,42.064990,15.844192,51.485378,-40.716951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.160583,0.482469,19.568282,0.000000,0.000000,0.000000,-23.047461,-4.111893,-6.573415,-16.258314,10.196753,151.377275,15.282905,18.193589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.453786,44.786077,151.467237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
153,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,67.179660,-2.199970,13.471741,0.000000,0.000000,0.000000,-23.290112,-4.201027,-6.085545,-40.333111,-5.566591,47.816567,5.180573,-12.810629,0.000000,0.000000,0.000000,0.000000,-5.318991,21.854334,41.613748,15.444727,51.424797,-40.283299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.201172,0.487841,40.153568,0.000000,0.000000,0.000000,-23.290112,-4.201027,-6.085545,-15.559453,9.849142,149.679993,15.768986,18.933459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.407341,44.790523,151.409773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
154,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,67.332412,-2.244650,47.548144,0.000000,0.000000,0.000000,-23.623442,-4.284993,-5.625488,-39.521120,-4.227393,45.081226,5.276098,-12.720292,0.000000,0.000000,0.000000,0.000000,-5.177008,21.900444,41.085311,15.064827,51.374111,-39.921322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.217813,0.494024,51.725031,0.000000,0.000000,0.000000,-23.623442,-4.284993,-5.625488,-14.898255,9.340609,147.863123,16.437250,19.832548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.169861,44.754027,151.593941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
155,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,67.491496,-2.298458,69.385146,0.000000,0.000000,0.000000,-24.050682,-4.356084,-5.203890,-38.591429,-2.688752,41.739011,5.302095,-12.595994,0.000000,0.000000,0.000000,0.000000,-4.937686,21.903482,40.450948,14.742830,51.342990,-39.656399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.218732,0.500225,54.657187,0.000000,0.000000,0.000000,-24.050682,-4.356084,-5.203890,-14.339054,8.657844,146.206397,17.384918,20.961916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.252376,44.661967,152.031254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
156,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,67.648114,-2.356095,78.275074,0.000000,0.000000,0.000000,-24.568550,-4.408989,-4.827737,-37.603010,-1.065625,38.025630,5.323786,-12.487941,0.000000,0.000000,0.000000,0.000000,-4.589125,21.857339,39.685800,14.513662,51.338182,-39.501807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.212493,0.506003,48.544699,0.000000,0.000000,0.000000,-24.568550,-4.408989,-4.827737,-13.962402,7.798894,145.234479,18.732685,22.377505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.838685,44.500961,152.712134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
157,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,67.792083,-2.412227,73.366534,0.000000,0.000000,0.000000,-25.165164,-4.441004,-4.498696,-36.608718,0.532455,34.197555,5.427812,-12.461553,0.000000,0.000000,0.000000,0.000000,-4.124073,21.761308,38.771986,14.406265,51.362487,-39.461588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.206452,0.511307,34.577910,0.000000,0.000000,0.000000,-25.165164,-4.441004,-4.498696,-13.856752,6.778036,145.301088,20.633005,24.096216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.554047,44.261886,153.603054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
