Model Outputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,hanna_aleksandrowicz:LAbsAnkleAngle,,,hanna_aleksandrowicz:LAnkleAngles,,,hanna_aleksandrowicz:LElbowAngles,,,hanna_aleksandrowicz:LFootProgressAngles,,,hanna_aleksandrowicz:LHeadAngles,,,hanna_aleksandrowicz:LHipAngles,,,hanna_aleksandrowicz:LKneeAngles,,,hanna_aleksandrowicz:LNeckAngles,,,hanna_aleksandrowicz:LPelvisAngles,,,hanna_aleksandrowicz:LShoulderAngles,,,hanna_aleksandrowicz:LSpineAngles,,,hanna_aleksandrowicz:LThoraxAngles,,,hanna_aleksandrowicz:LWristAngles,,,hanna_aleksandrowicz:RAbsAnkleAngle,,,hanna_aleksandrowicz:RAnkleAngles,,,hanna_aleksandrowicz:RElbowAngles,,,hanna_aleksandrowicz:RFootProgressAngles,,,hanna_aleksandrowicz:RHeadAngles,,,hanna_aleksandrowicz:RHipAngles,,,hanna_aleksandrowicz:RKneeAngles,,,hanna_aleksandrowicz:RNeckAngles,,,hanna_aleksandrowicz:RPelvisAngles,,,hanna_aleksandrowicz:RShoulderAngles,,,hanna_aleksandrowicz:RSpineAngles,,,hanna_aleksandrowicz:RThoraxAngles,,,hanna_aleksandrowicz:RWristAngles,,,hanna_aleksandrowicz:CentreOfMass,,,hanna_aleksandrowicz:CentreOfMassFloor,,
232,0,0,0,0,0.000000,-0.000000,0.000000,70.336620,-2.836697,-146.424560,0,0,0,-21.303543,-7.474777,-68.143902,-22.932915,8.402675,-0.329086,12.349023,-16.515781,0.000000,0,0,0,-0.537189,19.261838,-254.715225,22.572754,46.304398,-53.295688,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,37.468294,0.500981,-0.000000,0,0,0,-21.303543,-7.474777,-68.143902,-43.013862,4.907327,-160.584950,38.832725,-16.258581,-0.000000,0,0,0,0,0,0,-13.181511,42.812459,160.943879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,0,0,0,0,0.000000,-0.000000,0.000000,70.415033,-2.841999,79.483604,0,0,0,-21.241775,-7.269235,-67.750581,-22.563659,8.409012,-1.013696,12.429589,-16.591717,0.000000,0,0,0,-0.567305,19.279588,-255.178151,22.726684,46.272660,-53.494660,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,37.519164,0.519640,-77.269227,0,0,0,-21.241775,-7.269235,-67.750581,-43.483231,4.886727,-159.487724,36.069296,-15.523572,-0.000000,0,0,0,0,0,0,-13.139791,42.907334,160.840674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,0,0,0,0,0.000000,-0.000000,0.000000,70.493931,-2.845852,-115.251049,0,0,0,-21.200545,-7.070772,-67.351485,-22.194949,8.413662,-1.699012,12.510521,-16.680760,0.000000,0,0,0,-0.586035,19.301536,-255.616791,22.890785,46.254247,-53.715812,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,37.567235,0.540020,168.526263,0,0,0,-21.200545,-7.070772,-67.351485,-43.895757,4.824686,-158.393475,33.356008,-14.546646,-0.000000,0,0,0,0,0,0,-13.103901,43.002161,160.743877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,0,0,0,0,0.000000,-0.000000,0.000000,70.572487,-2.848387,67.504936,0,0,0,-21.169308,-6.885665,-66.957108,-21.830124,8.410899,-2.391265,12.591690,-16.786284,0.000000,0,0,0,-0.596301,19.329823,-256.027775,23.070941,46.245805,-53.956457,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,37.621430,0.560912,99.193128,0,0,0,-21.169308,-6.885665,-66.957108,-44.256218,4.739664,-157.267789,30.709078,-13.382744,-0.000000,0,0,0,0,0,0,-13.078751,43.096787,160.663484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,0,0,0,0,0.000000,-0.000000,0.000000,70.648467,-2.850669,84.743375,0,0,0,-21.156054,-6.698419,-66.565991,-21.468343,8.409292,-3.081914,12.674382,-16.905401,0.000000,0,0,0,-0.594862,19.365115,-256.415341,23.258731,46.250502,-54.209815,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,37.678559,0.581303,-0.000000,0,0,0,-21.156054,-6.698419,-66.565991,-44.568935,4.626384,-156.111701,28.149415,-12.053364,-0.000000,0,0,0,0,0,0,-13.062013,43.191717,160.597331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,0,0,0,0,0.000000,-0.000000,0.000000,70.720218,-2.851230,93.827177,0,0,0,-21.152249,-6.529229,-66.165770,-21.108770,8.406741,-3.771083,12.756856,-17.037851,0.000000,0,0,0,-0.583909,19.407438,-256.776327,23.460979,46.264789,-54.478614,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,37.730861,0.601539,-146.622469,0,0,0,-21.152249,-6.529229,-66.165770,-44.839385,4.502641,-154.916393,25.691197,-10.607753,-0.000000,0,0,0,0,0,0,-13.048461,43.284313,160.529571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,0,0,0,0,0.000000,-0.000000,0.000000,70.783550,-2.850062,-90.439735,0,0,0,-21.162985,-6.362949,-65.774902,-20.756051,8.400688,-4.455221,12.841687,-17.184608,0.000000,0,0,0,-0.565239,19.458909,-257.114473,23.676714,46.288002,-54.765685,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,37.786376,0.619076,-83.266185,0,0,0,-21.162985,-6.362949,-65.774902,-45.074140,4.380179,-153.677494,23.345178,-9.083400,-0.000000,0,0,0,0,0,0,-13.047237,43.373707,160.484621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,0,0,0,0,0.000000,-0.000000,0.000000,70.839784,-2.848361,65.262051,0,0,0,-21.182392,-6.207498,-65.378031,-20.408465,8.395573,-5.119570,12.935633,-17.343237,0.000000,0,0,0,-0.537836,19.518331,-257.431662,23.899840,46.323822,-55.057110,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,37.839174,0.633600,-0.000000,0,0,0,-21.182392,-6.207498,-65.378031,-45.279957,4.260091,-152.401017,21.129429,-7.516545,-0.000000,0,0,0,0,0,0,-13.046144,43.453431,160.448082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,0,0,0,0,0.000000,-0.000000,0.000000,70.886005,-2.846278,-152.699426,0,0,0,-21.209155,-6.061069,-64.989588,-20.066193,8.386975,-5.774822,13.032398,-17.515439,0.000000,0,0,0,-0.504930,19.585625,-257.732144,24.130629,46.366161,-55.355775,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,37.892912,0.645025,-0.000000,0,0,0,-21.209155,-6.061069,-64.989588,-45.461666,4.153932,-151.084388,19.049980,-5.947545,-0.000000,0,0,0,0,0,0,-13.055575,43.528621,160.430448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,0,0,0,0,0.000000,-0.000000,0.000000,70.921857,-2.841072,99.148511,0,0,0,-21.239030,-5.921132,-64.596803,-19.730892,8.377821,-6.412926,13.143826,-17.698028,0.000000,0,0,0,-0.465781,19.659712,-258.021782,24.366747,46.417489,-55.655284,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,37.947481,0.653510,-0.000000,0,0,0,-21.239030,-5.921132,-64.596803,-45.627200,4.062000,-149.749295,17.121747,-4.408961,-0.000000,0,0,0,0,0,0,-13.068045,43.596114,160.416082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,0,0,0,0,0.000000,-0.000000,0.000000,70.944387,-2.835804,0.000000,0,0,0,-21.267684,-5.785043,-64.209387,-19.400318,8.366005,-7.022949,13.269634,-17.888575,0.000000,0,0,0,-0.421873,19.738337,-258.303655,24.606619,46.475599,-55.961711,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.000730,0.659771,-0.000000,0,0,0,-21.267684,-5.785043,-64.209387,-45.780779,3.987442,-148.402376,15.354627,-2.931283,-0.000000,0,0,0,0,0,0,-13.088017,43.654470,160.414795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,0,0,0,0,0.000000,-0.000000,0.000000,70.953266,-2.828772,-72.584304,0,0,0,-21.294177,-5.660048,-63.827328,-19.076748,8.349820,-7.612184,13.414179,-18.088052,0.000000,0,0,0,-0.374288,19.821115,-258.584851,24.852776,46.535904,-56.265541,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.055082,0.662520,95.848244,0,0,0,-21.294177,-5.660048,-63.827328,-45.929669,3.927888,-147.070497,13.756432,-1.541095,-0.000000,0,0,0,0,0,0,-13.109480,43.708011,160.421872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,0,0,0,0,0.000000,-0.000000,0.000000,70.948886,-2.821153,0.000000,0,0,0,-21.314843,-5.535783,-63.442129,-18.756652,8.331703,-8.173329,13.578439,-18.292466,0.000000,0,0,0,-0.322476,19.906083,-258.869685,25.096514,46.605522,-56.571691,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.108842,0.661097,-0.000000,0,0,0,-21.314843,-5.535783,-63.442129,-46.080232,3.876315,-145.761983,12.342305,-0.263373,-0.000000,0,0,0,0,0,0,-13.142041,43.743477,160.442510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,0,0,0,0,0.000000,-0.000000,0.000000,70.930936,-2.812365,-62.508755,0,0,0,-21.329750,-5.414248,-63.068350,-18.441874,8.301704,-8.710393,13.768624,-18.502022,0.000000,0,0,0,-0.270487,19.989873,-259.160828,25.339453,46.674442,-56.869179,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.163498,0.656295,-84.174891,0,0,0,-21.329750,-5.414248,-63.068350,-46.230906,3.839755,-144.484715,11.107034,0.874746,-0.000000,0,0,0,0,0,0,-13.175947,43.771385,160.470611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,0,0,0,0,0.000000,-0.000000,0.000000,70.899538,-2.803468,0.000000,0,0,0,-21.328458,-5.296855,-62.694809,-18.127064,8.264692,-9.229322,13.982791,-18.714093,0.000000,0,0,0,-0.215865,20.070157,-259.465798,25.567860,46.744184,-57.153024,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.220624,0.648572,-0.000000,0,0,0,-21.328458,-5.296855,-62.694809,-46.386549,3.798644,-143.264585,10.064389,1.869051,-0.000000,0,0,0,0,0,0,-13.219097,43.789862,160.507939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,0,0,0,0,0.000000,-0.000000,0.000000,70.856661,-2.794508,129.408001,0,0,0,-21.317240,-5.177767,-62.327102,-17.814257,8.215784,-9.723458,14.228235,-18.926023,0.000000,0,0,0,-0.160210,20.145588,-259.787827,25.789264,46.818277,-57.428406,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.277054,0.637363,-170.355032,0,0,0,-21.317240,-5.177767,-62.327102,-46.546154,3.751722,-142.128045,9.208984,2.707017,-0.000000,0,0,0,0,0,0,-13.267007,43.794159,160.543067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,0,0,0,0,0.000000,-0.000000,0.000000,70.802678,-2.785727,-107.399965,0,0,0,-21.286650,-5.064005,-61.965592,-17.499529,8.149375,-10.208076,14.499928,-19.138869,0.000000,0,0,0,-0.106171,20.211794,-260.126665,25.995565,46.890667,-57.686513,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.338583,0.623570,-0.000000,0,0,0,-21.286650,-5.064005,-61.965592,-46.705167,3.698103,-141.094681,8.534730,3.386948,-0.000000,0,0,0,0,0,0,-13.322620,43.789369,160.583955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,0,0,0,0,0.000000,-0.000000,0.000000,70.738067,-2.776358,153.817598,0,0,0,-21.235045,-4.946308,-61.608834,-17.178120,8.065646,-10.685400,14.798744,-19.347982,0.000000,0,0,0,-0.052832,20.265410,-260.487811,26.190883,46.962187,-57.938810,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.399107,0.605712,-0.000000,0,0,0,-21.235045,-4.946308,-61.608834,-46.857265,3.625965,-140.171771,8.039000,3.911903,-0.000000,0,0,0,0,0,0,-13.385916,43.769052,160.636209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,0,0,0,0,0.000000,-0.000000,0.000000,70.667230,-2.768583,152.008185,0,0,0,-21.169150,-4.831304,-61.260781,-16.849920,7.962835,-11.160067,15.126560,-19.551629,0.000000,0,0,0,-0.000926,20.304914,-260.870496,26.362044,47.034777,-58.168984,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.464136,0.587251,-2.989437,0,0,0,-21.169150,-4.831304,-61.260781,-46.997492,3.530399,-139.392842,7.712658,4.294261,-0.000000,0,0,0,0,0,0,-13.459517,43.740123,160.680708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,0,0,0,0,0.000000,-0.000000,0.000000,70.591265,-2.760905,156.065722,0,0,0,-21.076633,-4.716969,-60.920734,-16.510211,7.833474,-11.659754,15.471214,-19.758469,0.000000,0,0,0,0.046591,20.326367,-261.276449,26.510871,47.106764,-58.384811,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.525477,0.566098,177.506428,0,0,0,-21.076633,-4.716969,-60.920734,-47.113823,3.414438,-138.765515,7.542765,4.545988,-0.000000,0,0,0,0,0,0,-13.544003,43.696367,160.734169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,0,0,0,0,0.000000,-0.000000,0.000000,70.510665,-2.755159,0.000000,0,0,0,-20.967423,-4.603383,-60.597777,-16.155760,7.676841,-12.170483,15.838211,-19.962676,0.000000,0,0,0,0.088399,20.327035,-261.698465,26.637465,47.178347,-58.586638,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.589299,0.543525,95.433530,0,0,0,-20.967423,-4.603383,-60.597777,-47.195502,3.281774,-138.313369,7.514072,4.686752,-0.000000,0,0,0,0,0,0,-13.635790,43.642445,160.787470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,0,0,0,0,0.000000,-0.000000,0.000000,70.429154,-2.750144,0.000000,0,0,0,-20.837273,-4.490075,-60.279880,-15.786357,7.489800,-12.716056,16.221787,-20.174937,0.000000,0,0,0,0.123644,20.304577,-262.138803,26.741445,47.248730,-58.776008,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.649268,0.519884,-1.483763,0,0,0,-20.837273,-4.490075,-60.279880,-47.231891,3.129380,-138.052448,7.616857,4.740372,-0.000000,0,0,0,0,0,0,-13.737423,43.580586,160.834287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,0,0,0,0,0.000000,-0.000000,0.000000,70.353272,-2.745759,42.640095,0,0,0,-20.687115,-4.380743,-59.978440,-15.397344,7.268456,-13.307776,16.613054,-20.397668,0.000000,0,0,0,0.149440,20.255755,-262.590938,26.811377,47.322057,-58.939287,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.705937,0.496446,-0.000000,0,0,0,-20.687115,-4.380743,-59.978440,-47.210363,2.972496,-137.982288,7.835196,4.722424,-0.000000,0,0,0,0,0,0,-13.845891,43.508282,160.887672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,0,0,0,0,0.000000,-0.000000,0.000000,70.277774,-2.743174,0.000000,0,0,0,-20.516462,-4.281876,-59.689814,-14.991820,7.009427,-13.940469,17.025172,-20.637621,0.000000,0,0,0,0.164708,20.178808,-263.054151,26.856940,47.394013,-59.095834,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.757559,0.475396,-164.135426,0,0,0,-20.516462,-4.281876,-59.689814,-47.119253,2.808881,-138.107308,8.161300,4.665094,-0.000000,0,0,0,0,0,0,-13.963144,43.432973,160.929571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,0,0,0,0,0.000000,-0.000000,0.000000,70.212710,-2.742634,2.846007,0,0,0,-20.338926,-4.188848,-59.420352,-14.568858,6.713142,-14.627597,17.447293,-20.904785,0.000000,0,0,0,0.168132,20.072922,-263.518554,26.872151,47.470646,-59.230308,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.805506,0.456150,-0.000000,0,0,0,-20.338926,-4.188848,-59.420352,-46.953230,2.655763,-138.436008,8.582772,4.582429,-0.000000,0,0,0,0,0,0,-14.087370,43.349654,160.978816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,0,0,0,0,0.000000,-0.000000,0.000000,70.156058,-2.743609,-173.334680,0,0,0,-20.140329,-4.102587,-59.168079,-14.132924,6.372642,-15.371057,17.887523,-21.210730,0.000000,0,0,0,0.155883,19.936044,-263.978586,26.859790,47.554123,-59.355175,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.843643,0.437808,94.998920,0,0,0,-20.140329,-4.102587,-59.168079,-46.701720,2.525542,-138.973908,9.084395,4.498782,-0.000000,0,0,0,0,0,0,-14.214809,43.257840,161.024487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,0,0,0,0,0.000000,-0.000000,0.000000,70.108529,-2.745859,0.000000,0,0,0,-19.931938,-4.029848,-58.934464,-13.688276,5.988473,-16.168828,18.352899,-21.564415,0.000000,0,0,0,0.127378,19.767929,-264.428707,26.816726,47.642040,-59.466693,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.867300,0.421994,94.997023,0,0,0,-19.931938,-4.029848,-58.934464,-46.364281,2.426662,-139.708429,9.664243,4.429033,-0.000000,0,0,0,0,0,0,-14.344954,43.163797,161.070023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,0,0,0,0,0.000000,-0.000000,0.000000,70.071703,-2.749764,13.082147,0,0,0,-19.716059,-3.970905,-58.721213,-13.243088,5.558907,-17.018698,18.851679,-21.976187,0.000000,0,0,0,0.080847,19.570777,-264.860000,26.752259,47.738192,-59.571938,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.874966,0.411119,-0.000000,0,0,0,-19.716059,-3.970905,-58.721213,-45.940313,2.374794,-140.654371,10.304190,4.390212,-0.000000,0,0,0,0,0,0,-14.470629,43.066269,161.110173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,0,0,0,0,0.000000,-0.000000,0.000000,70.049818,-2.754417,15.774496,0,0,0,-19.490968,-3.926571,-58.530806,-12.802816,5.083372,-17.920232,19.390628,-22.459872,0.000000,0,0,0,0.014349,19.342015,-265.264241,26.655301,47.847633,-59.657674,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.874712,0.402483,-0.000000,0,0,0,-19.490968,-3.926571,-58.530806,-45.431115,2.378753,-141.792268,11.002340,4.394581,-0.000000,0,0,0,0,0,0,-14.595444,42.969209,161.147339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,0,0,0,0,0.000000,-0.000000,0.000000,70.035366,-2.761164,0.000000,0,0,0,-19.258551,-3.895947,-58.373713,-12.382695,4.561512,-18.860093,19.991276,-23.022511,0.000000,0,0,0,-0.072855,19.086972,-265.636818,26.538871,47.962592,-59.741907,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.857901,0.397803,-8.504717,0,0,0,-19.258551,-3.895947,-58.373713,-44.847027,2.447435,-143.106125,11.749747,4.448268,-0.000000,0,0,0,0,0,0,-14.718442,42.874190,161.194131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,0,0,0,0,0.000000,-0.000000,0.000000,70.035312,-2.767588,0.000000,0,0,0,-19.030576,-3.885144,-58.230712,-11.990400,3.993728,-19.823807,20.672071,-23.672691,0.000000,0,0,0,-0.182840,18.804839,-265.968524,26.397547,48.096138,-59.808523,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.819547,0.396236,-81.159140,0,0,0,-19.030576,-3.885144,-58.230712,-44.193989,2.589893,-144.592848,12.537366,4.558976,-0.000000,0,0,0,0,0,0,-14.822700,42.778989,161.222502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,0,0,0,0,0.000000,-0.000000,0.000000,70.041075,-2.774811,22.514889,0,0,0,-18.798815,-3.890458,-58.118549,-11.640152,3.386923,-20.793364,21.454797,-24.414282,0.000000,0,0,0,-0.313865,18.499416,-266.254463,26.241438,48.236681,-59.871048,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.772108,0.397596,-74.091636,0,0,0,-18.798815,-3.890458,-58.118549,-43.488363,2.802940,-146.225372,13.364514,4.728849,-0.000000,0,0,0,0,0,0,-14.922286,42.692995,161.261995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,0,0,0,0,0.000000,-0.000000,0.000000,70.054806,-2.782406,47.818765,0,0,0,-18.564601,-3.912331,-58.030846,-11.348403,2.738073,-21.753388,22.368189,-25.250143,0.000000,0,0,0,-0.469380,18.174790,-266.488729,26.066875,48.395143,-59.919915,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.701044,0.401864,169.272501,0,0,0,-18.564601,-3.912331,-58.030846,-42.745191,3.096437,-147.969077,14.226466,4.952396,-0.000000,0,0,0,0,0,0,-14.999644,42.607549,161.288319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,0,0,0,0,0.000000,-0.000000,0.000000,70.073433,-2.788628,-153.697949,0,0,0,-18.330657,-3.957905,-57.972177,-11.126586,2.054304,-22.662085,23.447833,-26.172558,0.000000,0,0,0,-0.648298,17.832429,-266.665837,25.875781,48.564080,-59.950504,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.617564,0.407789,-0.000000,0,0,0,-18.330657,-3.957905,-57.972177,-41.980986,3.463398,-149.795889,15.126028,5.225103,-0.000000,0,0,0,0,0,0,-15.059806,42.531119,161.319825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,0,0,0,0,0.000000,-0.000000,0.000000,70.090975,-2.794607,0.000000,0,0,0,-18.101017,-4.012904,-57.943639,-10.991698,1.341732,-23.502784,24.727555,-27.173872,0.000000,0,0,0,-0.849797,17.478299,-266.783137,25.676759,48.748586,-59.972975,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.522406,0.414786,99.096355,0,0,0,-18.101017,-4.012904,-57.943639,-41.217853,3.894611,-151.651477,16.074119,5.539781,-0.000000,0,0,0,0,0,0,-15.098088,42.461963,161.348273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,0,0,0,0,0.000000,-0.000000,0.000000,70.108511,-2.798544,0.000000,0,0,0,-17.868001,-4.082018,-57.941615,-10.954307,0.604972,-24.241728,26.240158,-28.234621,0.000000,0,0,0,-1.073673,17.115222,-266.839717,25.467537,48.944842,-59.970539,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.411278,0.422569,-81.582633,0,0,0,-17.868001,-4.082018,-57.941615,-40.472667,4.386317,-153.500127,17.075410,5.882196,-0.000000,0,0,0,0,0,0,-15.109275,42.398539,161.371223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,0,0,0,0,0.000000,-0.000000,0.000000,70.118034,-2.800241,0.000000,0,0,0,-17.642239,-4.166122,-57.959893,-11.031135,-0.150735,-24.844352,28.035800,-29.330317,0.000000,0,0,0,-1.318863,16.747990,-266.836032,25.250964,49.148926,-59.947576,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.292954,0.433547,-76.907981,0,0,0,-17.642239,-4.166122,-57.959893,-39.765284,4.922861,-155.285935,18.146588,6.239800,-0.000000,0,0,0,0,0,0,-15.092989,42.352276,161.378955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0,0,0,0,0.000000,-0.000000,0.000000,70.115792,-2.800049,0.000000,0,0,0,-17.417868,-4.256795,-58.016644,-11.229180,-0.918072,-25.263180,30.152436,-30.410099,0.000000,0,0,0,-1.583042,16.379827,-266.775112,25.037670,49.360213,-59.907728,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.168324,0.441996,98.913424,0,0,0,-17.417868,-4.256795,-58.016644,-39.112251,5.490106,-156.969307,19.305138,6.604564,-0.000000,0,0,0,0,0,0,-15.050852,42.309235,161.394386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,0,0,0,0,0.000000,-0.000000,0.000000,70.103316,-2.796971,34.767021,0,0,0,-17.194314,-4.353836,-58.089152,-11.561074,-1.695540,-25.467862,32.629380,-31.429465,0.000000,0,0,0,-1.866322,16.015297,-266.659222,24.816523,49.575860,-59.825142,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.045519,0.452650,160.755502,0,0,0,-17.194314,-4.353836,-58.089152,-38.527599,6.081403,-158.515982,20.560795,6.959082,-0.000000,0,0,0,0,0,0,-14.978116,42.282816,161.393917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,0,0,0,0,0.000000,-0.000000,0.000000,70.071306,-2.792525,-142.363821,0,0,0,-16.965680,-4.456617,-58.192994,-12.031862,-2.475665,-25.418085,35.493017,-32.315017,0.000000,0,0,0,-2.164656,15.657467,-266.496023,24.598270,49.790354,-59.714207,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,37.923049,0.461870,11.981256,0,0,0,-16.965680,-4.456617,-58.192994,-38.022506,6.676857,-159.901948,21.927688,7.298380,-0.000000,0,0,0,0,0,0,-14.878282,42.268975,161.393147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,0,0,0,0,0.000000,-0.000000,0.000000,70.020483,-2.782664,79.608809,0,0,0,-16.743322,-4.557233,-58.314479,-12.646928,-3.255355,-25.073571,38.755447,-32.982216,0.000000,0,0,0,-2.476106,15.309439,-266.293031,24.380097,50.003540,-59.563270,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,37.802463,0.469316,99.172914,0,0,0,-16.743322,-4.557233,-58.314479,-37.603725,7.266707,-161.124383,23.409459,7.618132,-0.000000,0,0,0,0,0,0,-14.744315,42.262392,161.379702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,0,0,0,0,0.000000,-0.000000,0.000000,69.949198,-2.770030,0.000000,0,0,0,-16.515239,-4.654504,-58.457311,-13.408720,-4.031891,-24.393293,42.401790,-33.333097,0.000000,0,0,0,-2.797628,14.974583,-266.058831,24.165221,50.211654,-59.366295,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,37.694688,0.477860,-0.000000,0,0,0,-16.515239,-4.654504,-58.457311,-37.272982,7.842599,-162.173322,25.003817,7.909642,-0.000000,0,0,0,0,0,0,-14.582084,42.267168,161.356999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
