Model Outputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50
,,hanna_aleksandrowicz:LAbsAnkleAngle,,,hanna_aleksandrowicz:LAnkleAngles,,,hanna_aleksandrowicz:LElbowAngles,,,hanna_aleksandrowicz:LFootProgressAngles,,,hanna_aleksandrowicz:LHeadAngles,,,hanna_aleksandrowicz:LHipAngles,,,hanna_aleksandrowicz:LKneeAngles,,,hanna_aleksandrowicz:LNeckAngles,,,hanna_aleksandrowicz:LPelvisAngles,,,hanna_aleksandrowicz:LShoulderAngles,,,hanna_aleksandrowicz:LSpineAngles,,,hanna_aleksandrowicz:LThoraxAngles,,,hanna_aleksandrowicz:LWristAngles,,,hanna_aleksandrowicz:RAbsAnkleAngle,,,hanna_aleksandrowicz:RAnkleAngles,,,hanna_aleksandrowicz:RElbowAngles,,,hanna_aleksandrowicz:RFootProgressAngles,,,hanna_aleksandrowicz:RHeadAngles,,,hanna_aleksandrowicz:RHipAngles,,,hanna_aleksandrowicz:RKneeAngles,,,hanna_aleksandrowicz:RNeckAngles,,,hanna_aleksandrowicz:RPelvisAngles,,,hanna_aleksandrowicz:RShoulderAngles,,,hanna_aleksandrowicz:RSpineAngles,,,hanna_aleksandrowicz:RThoraxAngles,,,hanna_aleksandrowicz:RWristAngles,,,hanna_aleksandrowicz:CentreOfMass,,,hanna_aleksandrowicz:CentreOfMassFloor,,
135,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,70.117638,-2.800622,-19.807851,0.000000,0.000000,0.000000,-17.416867,-4.256273,-58.012341,-11.222263,-0.913141,-25.241987,30.108520,-30.449902,0.000000,0.000000,0.000000,0.000000,-1.582209,16.380644,-266.776286,25.036230,49.360148,-59.906645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.170082,0.442453,43.841390,0.000000,0.000000,0.000000,-17.416867,-4.256273,-58.012341,-39.113399,5.485010,-156.916128,19.302783,6.597126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-15.053584,42.311080,161.393629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
136,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,70.072930,-2.791982,-23.531007,0.000000,0.000000,0.000000,-16.967155,-4.455689,-58.188579,-12.025921,-2.470279,-25.442688,35.590967,-32.414306,0.000000,0.000000,0.000000,0.000000,-2.164252,15.657482,-266.496182,24.597140,49.792335,-59.715104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.921534,0.461393,32.620817,0.000000,0.000000,0.000000,-16.967155,-4.455689,-58.188579,-38.028218,6.669666,-159.934570,21.948969,7.284495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-14.877694,42.266591,161.391744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
137,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,69.949606,-2.770240,-18.927673,0.000000,0.000000,0.000000,-16.516777,-4.656440,-58.456134,-13.401173,-4.031071,-24.499654,42.589087,-33.457233,0.000000,0.000000,0.000000,0.000000,-2.798133,14.973706,-266.058015,24.167054,50.212988,-59.370570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.695019,0.477959,8.843369,0.000000,0.000000,0.000000,-16.516777,-4.656440,-58.456134,-37.279629,7.839300,-162.329378,25.029921,7.894118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-14.582868,42.266383,161.358564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
138,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,69.731934,-2.734547,-6.246675,0.000000,0.000000,0.000000,-16.059235,-4.835138,-58.802032,-15.350244,-5.566346,-22.027320,50.687447,-32.738012,0.000000,0.000000,0.000000,0.000000,-3.457029,14.350975,-265.542372,23.757356,50.591570,-58.849399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.519148,0.490921,-6.474363,0.000000,0.000000,0.000000,-16.059235,-4.835138,-58.802032,-36.862092,8.913072,-163.988682,28.490051,8.420287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-14.180158,42.304146,161.295989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
139,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,69.416396,-2.685910,5.216088,0.000000,0.000000,0.000000,-15.587605,-4.972761,-59.211651,-17.836598,-7.041093,-17.640732,59.079160,-29.452800,0.000000,0.000000,0.000000,0.000000,-4.108579,13.805139,-265.042598,23.375320,50.899302,-58.140849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.418277,0.499791,4.350695,0.000000,0.000000,0.000000,-15.587605,-4.972761,-59.211651,-36.706294,9.835213,-164.925499,32.174558,8.894505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.692117,42.367257,161.214215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
140,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,69.013051,-2.627240,1.162322,0.000000,0.000000,0.000000,-15.095823,-5.057581,-59.669571,-20.792837,-8.406632,-11.112642,66.794988,-23.149474,0.000000,0.000000,0.000000,0.000000,-4.717963,13.346164,-264.647889,23.023846,51.113898,-57.249983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.410156,0.504588,36.351924,0.000000,0.000000,0.000000,-15.095823,-5.057581,-59.669571,-36.704011,10.575382,-165.385949,35.870266,9.358380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.150393,42.437434,161.132138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
141,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,68.544037,-2.562898,-23.931548,0.000000,0.000000,0.000000,-14.580271,-5.086747,-60.160299,-24.129869,-9.601249,-2.582839,73.009982,-14.010237,0.000000,0.000000,0.000000,0.000000,-5.252577,12.978090,-264.424862,22.701533,51.223346,-56.198194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.504078,0.505736,63.006402,0.000000,0.000000,0.000000,-14.580271,-5.086747,-60.160299,-36.742352,11.126278,-165.885645,39.369040,9.836778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.590899,42.493118,161.073765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
142,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,68.039339,-2.497726,-58.819306,0.000000,0.000000,0.000000,-14.041266,-5.066076,-60.668826,-27.743859,-10.562576,7.313835,77.246606,-2.937347,0.000000,0.000000,0.000000,0.000000,-5.687248,12.699096,-264.403091,22.402935,51.227940,-55.021315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.699261,0.504059,57.363075,0.000000,0.000000,0.000000,-14.041266,-5.066076,-60.668826,-36.734114,11.501341,-166.975532,42.522183,10.329078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.047291,42.513434,161.060335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
143,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,67.530860,-2.435851,-83.319231,0.000000,0.000000,0.000000,-13.483876,-5.008122,-61.181130,-31.520023,-11.247958,17.536911,79.376159,8.651471,0.000000,0.000000,0.000000,0.000000,-6.008520,12.502135,-264.569837,22.118680,51.140149,-53.765035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.983789,0.500709,17.456353,0.000000,0.000000,0.000000,-13.483876,-5.008122,-61.181130,-36.633417,11.732206,-168.693546,45.263094,10.823037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.544328,42.482712,161.100886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
144,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,67.046366,-2.379681,-82.600835,0.000000,0.000000,0.000000,-12.917561,-4.929011,-61.684712,-35.334943,-11.653326,26.956935,79.477644,19.251329,0.000000,0.000000,0.000000,0.000000,-6.216700,12.376463,-264.876262,21.835548,50.982255,-52.478010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.334674,0.496895,-28.558697,0.000000,0.000000,0.000000,-12.917561,-4.929011,-61.684712,-36.433473,11.863845,-170.083029,47.595656,11.318315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.092972,42.394165,161.185349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
145,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.604781,-2.329536,-57.573186,0.000000,0.000000,0.000000,-12.354646,-4.844732,-62.169096,-39.060011,-11.820634,34.738294,77.702343,27.711469,0.000000,0.000000,0.000000,0.000000,-6.325113,12.309867,-265.252873,21.536922,50.782259,-51.204051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.719613,0.493515,-48.101744,0.000000,0.000000,0.000000,-12.354646,-4.844732,-62.169096,-36.151513,11.946429,-169.530852,49.563041,11.839563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.688656,42.251614,161.283410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
146,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.213896,-2.284052,-24.684266,0.000000,0.000000,0.000000,-11.808293,-4.767653,-62.626139,-42.567450,-11.829189,40.567840,74.243628,33.472783,0.000000,0.000000,0.000000,0.000000,-6.356894,12.290850,-265.628402,21.203990,50.569015,-49.975246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.100824,0.490902,-34.086485,0.000000,0.000000,0.000000,-11.808293,-4.767653,-62.626139,-35.810315,12.025450,-166.386062,51.216400,12.428267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.313243,42.068782,161.350067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
147,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.870840,-2.241142,-3.013902,0.000000,0.000000,0.000000,-11.290688,-4.704113,-63.049907,-45.738299,-11.773919,44.622186,69.389507,36.529705,0.000000,0.000000,0.000000,0.000000,-6.340352,12.309944,-265.945633,20.817735,50.367747,-48.807834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.440690,0.488838,-8.850999,0.000000,0.000000,0.000000,-11.290688,-4.704113,-63.049907,-35.424661,12.133285,-163.035233,52.596168,13.120146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.940076,41.866397,161.335970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
148,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.564906,-2.199036,-0.343966,0.000000,0.000000,0.000000,-10.811882,-4.653830,-63.436162,-48.470585,-11.739495,47.346081,63.559917,37.215958,0.000000,0.000000,0.000000,0.000000,-6.304149,12.359775,-266.169893,20.361379,50.196933,-47.701844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.708076,0.486868,0.240187,0.000000,0.000000,0.000000,-10.811882,-4.653830,-63.436162,-34.996539,12.284933,-165.035435,53.727925,13.926161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.540627,41.667898,161.198791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
149,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.281692,-2.156965,-10.646282,0.000000,0.000000,0.000000,-10.379416,-4.611230,-63.781902,-50.686054,-11.780320,49.207063,57.258920,35.977752,0.000000,0.000000,0.000000,0.000000,-6.273349,12.434157,-266.289304,19.822665,50.067011,-46.644328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.883532,0.484746,-10.523394,0.000000,0.000000,0.000000,-10.379416,-4.611230,-63.781902,-34.518009,12.478869,-176.877418,54.627288,14.831327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.090816,41.494922,160.911769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
150,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.007329,-2.115314,-21.784028,0.000000,0.000000,0.000000,-9.998636,-4.568084,-64.085406,-52.334865,-11.912873,50.550781,50.958398,33.239306,0.000000,0.000000,0.000000,0.000000,-6.266885,12.526978,-266.308753,19.195464,49.980807,-45.614928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.961770,0.482777,-19.767786,0.000000,0.000000,0.000000,-9.998636,-4.568084,-64.085406,-33.977812,12.701940,-194.229043,55.306792,15.810873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.575437,41.363685,160.467295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
151,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,64.731772,-2.075378,-24.780975,0.000000,0.000000,0.000000,-9.673421,-4.516437,-64.346763,-53.398623,-12.120697,51.578068,44.988506,29.368362,0.000000,0.000000,0.000000,0.000000,-6.296396,12.631659,-266.241283,18.480400,49.935267,-44.592054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.950783,0.481905,-7.949884,0.000000,0.000000,0.000000,-9.673421,-4.516437,-64.346763,-33.367603,12.935863,-199.035071,55.780241,16.850192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.990048,41.283019,159.875668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
152,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,64.450586,-2.038946,-18.955809,0.000000,0.000000,0.000000,-9.406881,-4.451065,-64.568335,-53.892177,-12.367186,52.390836,39.498218,24.693821,0.000000,0.000000,0.000000,0.000000,-6.365998,12.741664,-266.100541,17.684451,49.923810,-43.558119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.868179,0.483507,18.537346,0.000000,0.000000,0.000000,-9.406881,-4.451065,-64.568335,-32.685230,13.162901,-166.317525,56.063257,17.953151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.340705,41.254218,159.160871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
153,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,64.165187,-2.007885,-9.541340,0.000000,0.000000,0.000000,-9.201549,-4.371051,-64.754693,-53.863928,-12.609720,53.044076,34.493172,19.529085,0.000000,0.000000,0.000000,0.000000,-6.472568,12.851948,-265.896459,16.819634,49.938671,-42.502804,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.736119,0.489017,33.633440,0.000000,0.000000,0.000000,-9.201549,-4.371051,-64.754693,-31.934493,13.369300,-84.064049,56.170854,19.132875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6.642382,41.272261,158.355729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
154,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.881918,-1.983749,0.784107,0.000000,0.000000,0.000000,-9.059119,-4.280205,-64.911964,-53.393389,-12.810150,53.572768,29.911697,14.181744,0.000000,0.000000,0.000000,0.000000,-6.606340,12.960787,-265.634546,15.901087,49.972760,-41.424154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.576341,0.499511,22.006628,0.000000,0.000000,0.000000,-9.059119,-4.280205,-64.911964,-31.122330,13.546121,28.985908,56.113411,20.392061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.916961,41.327646,157.498101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
155,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.610414,-1.967471,15.467101,0.000000,0.000000,0.000000,-8.980255,-4.186267,-65.046825,-52.584349,-12.939720,53.996150,25.693136,8.950123,0.000000,0.000000,0.000000,0.000000,-6.751811,13.071211,-265.317774,14.945019,50.020902,-40.327910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.406483,0.515417,-2.346944,0.000000,0.000000,0.000000,-8.980255,-4.186267,-65.046825,-30.254984,13.687731,130.862909,55.892075,21.706879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.191324,41.408252,156.628373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
156,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.361649,-1.959193,36.742587,0.000000,0.000000,0.000000,-8.964683,-4.099323,-65.165406,-51.552517,-12.979128,54.315423,21.815145,4.110715,0.000000,0.000000,0.000000,0.000000,-6.888975,13.191389,-264.949471,13.966933,50.080439,-39.225875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.238336,0.536467,-12.782451,0.000000,0.000000,0.000000,-8.964683,-4.099323,-65.165406,-29.334533,13.788598,188.252853,55.494120,23.025422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.495725,41.501073,155.787420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
157,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.145950,-1.958280,57.724602,0.000000,0.000000,0.000000,-9.011334,-4.030058,-65.272457,-50.408326,-12.915576,54.515764,18.301392,-0.103025,0.000000,0.000000,0.000000,0.000000,-6.994859,13.333666,-264.535853,12.980292,50.151218,-38.133881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.078003,0.561858,-0.442010,0.000000,0.000000,0.000000,-9.011334,-4.030058,-65.272457,-28.356577,13.839397,198.934911,54.888713,24.281681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.862348,41.593834,155.014369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
158,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.971277,-1.963493,67.554849,0.000000,0.000000,0.000000,-9.118445,-3.988322,-65.371138,-49.238109,-12.738468,54.572294,15.210783,-3.529180,0.000000,0.000000,0.000000,0.000000,-7.045296,13.512412,-264.087316,11.995652,50.235017,-37.069630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.927281,0.590477,19.553329,0.000000,0.000000,0.000000,-9.118445,-3.988322,-65.371138,-27.309455,13.823945,184.343316,54.024417,25.416167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.323850,41.676361,154.344269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
159,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.842164,-1.973227,64.135836,0.000000,0.000000,0.000000,-9.283776,-3.982065,-65.463367,-48.089294,-12.434881,54.453400,12.616278,-6.104818,0.000000,0.000000,0.000000,0.000000,-7.016910,13.741219,-263.618223,11.020348,50.334630,-36.050554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.785506,0.621091,28.324810,0.000000,0.000000,0.000000,-9.283776,-3.982065,-65.463367,-26.175217,13.718763,167.763233,52.831282,26.390586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.911734,41.741541,153.806060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
160,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.759582,-1.985766,55.561953,0.000000,0.000000,0.000000,-9.505142,-4.016559,-65.550483,-46.965805,-11.985839,54.116958,10.577059,-7.877782,0.000000,0.000000,0.000000,0.000000,-6.889345,14.030151,-263.145578,10.058751,50.452872,-35.091806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.651227,0.652523,24.503277,0.000000,0.000000,0.000000,-9.505142,-4.016559,-65.550483,-24.932773,13.496277,160.235157,51.231614,27.188429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.654466,41.785858,153.421190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
161,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.721694,-1.999543,50.183735,0.000000,0.000000,0.000000,-9.781346,-4.094012,-65.633886,-45.837230,-11.365091,53.501960,9.109551,-8.990953,0.000000,0.000000,0.000000,0.000000,-6.647617,14.383622,-262.687479,9.113060,50.591762,-34.204673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.523336,0.683792,25.071314,0.000000,0.000000,0.000000,-9.781346,-4.094012,-65.633886,-23.563615,13.131045,160.586022,49.162346,27.802915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.575346,41.809448,153.203247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
162,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.725272,-2.013410,50.245634,0.000000,0.000000,0.000000,-10.113272,-4.213826,-65.715169,-44.659720,-10.542829,52.523793,8.167719,-9.639581,0.000000,0.000000,0.000000,0.000000,-6.284328,14.799148,-262.262093,8.184514,50.752185,-33.395669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.401549,0.714168,44.338521,0.000000,0.000000,0.000000,-10.113272,-4.213826,-65.715169,-22.059898,12.606984,162.918962,46.607220,28.222577,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.690357,41.815553,153.158775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
163,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.767405,-2.026856,52.504939,0.000000,0.000000,0.000000,-10.504669,-4.373390,-65.795484,-43.400704,-9.495611,51.081624,7.643847,-10.017000,0.000000,0.000000,0.000000,0.000000,-5.801330,15.266918,-261.887393,7.274728,50.934094,-32.666358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.286498,0.743064,74.570438,0.000000,0.000000,0.000000,-10.504669,-4.373390,-65.795484,-20.433585,11.922955,163.060053,43.629849,28.427226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.006266,41.809446,153.288851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
164,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.846864,-2.040084,52.091949,0.000000,0.000000,0.000000,-10.962189,-4.568998,-65.874388,-42.056961,-8.220034,49.080641,7.393520,-10.271031,0.000000,0.000000,0.000000,0.000000,-5.210274,15.769955,-261.581523,6.386977,51.137028,-32.013860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.179751,0.769840,90.654604,0.000000,0.000000,0.000000,-10.962189,-4.568998,-65.874388,-18.724192,11.094582,160.387093,40.393272,28.401229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.519226,41.797203,153.590516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
