Model Outputs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;hanna_aleksandrowicz:LAbsAnkleAngle;;;hanna_aleksandrowicz:LAnkleAngles;;;hanna_aleksandrowicz:LElbowAngles;;;hanna_aleksandrowicz:LFootProgressAngles;;;hanna_aleksandrowicz:LHeadAngles;;;hanna_aleksandrowicz:LHipAngles;;;hanna_aleksandrowicz:LKneeAngles;;;hanna_aleksandrowicz:LNeckAngles;;;hanna_aleksandrowicz:LPelvisAngles;;;hanna_aleksandrowicz:LShoulderAngles;;;hanna_aleksandrowicz:LSpineAngles;;;hanna_aleksandrowicz:LThoraxAngles;;;hanna_aleksandrowicz:LWristAngles;;;hanna_aleksandrowicz:RAbsAnkleAngle;;;hanna_aleksandrowicz:RAnkleAngles;;;hanna_aleksandrowicz:RElbowAngles;;;hanna_aleksandrowicz:RFootProgressAngles;;;hanna_aleksandrowicz:RHeadAngles;;;hanna_aleksandrowicz:RHipAngles;;;hanna_aleksandrowicz:RKneeAngles;;;hanna_aleksandrowicz:RNeckAngles;;;hanna_aleksandrowicz:RPelvisAngles;;;hanna_aleksandrowicz:RShoulderAngles;;;hanna_aleksandrowicz:RSpineAngles;;;hanna_aleksandrowicz:RThoraxAngles;;;hanna_aleksandrowicz:RWristAngles;;;hanna_aleksandrowicz:CentreOfMass;;;hanna_aleksandrowicz:CentreOfMassFloor;;
2292;0;-1037.110000;-1934.960000;1577.720000;-1048.610000;-2069.690000;1535.800000;-1101.900000;-1896.310000;1548.030000;-1131.880000;-2074.460000;1501.680000;-1177.870000;-1945.000000;1361.640000;-1216.110000;-1960.140000;1131.890000;-1001.130000;-1939.700000;1314.940000;-885.322000;-1935.600000;1103.590000;-1206.400000;-2051.510000;1258.870000;-1095.280000;-1763.790000;1319.630000;-1096.850000;-1665.170000;1127.540000;-1106.340000;-1638.740000;1030.150000;-1055.450000;-1631.680000;932.495000;-992.050000;-1703.290000;845.549000;-1047.100000;-1630.400000;809.945000;-975.366000;-1650.270000;756.205000;-1109.390000;-2115.990000;1318.650000;-1091.520000;-2172.970000;1224.080000;-1087.380000;-2222.480000;1036.030000;-1012.180000;-2235.080000;886.223000;-976.351000;-2169.600000;834.474000;-1042.990000;-2227.550000;814.784000;-951.308000;-2230.640000;764.597000;-1007.190000;-1793.890000;903.796000;-1018.960000;-2112.780000;899.353000;-1206.220000;-1883.210000;970.860000;-1200.550000;-1996.050000;976.214000;-1126.450000;-1751.690000;707.289000;-1095.360000;-1793.400000;458.595000;-1150.850000;-1803.150000;269.726000;-1181.080000;-1843.410000;98.850600;-1216.990000;-1917.200000;66.027700;-1024.840000;-1828.160000;43.410300;-1074.860000;-2114.000000;635.645000;-1071.970000;-2071.290000;456.724000;-1111.710000;-2071.650000;348.056000;-1154.330000;-2020.530000;75.206900;-1194.980000;-1959.100000;63.223200;-988.991000;-2002.470000;47.241600
2293;0;-1036.930000;-1935.320000;1577.730000;-1048.660000;-2069.970000;1535.630000;-1101.660000;-1896.500000;1548.100000;-1131.930000;-2074.550000;1501.500000;-1177.670000;-1944.950000;1361.660000;-1216.000000;-1960.200000;1131.950000;-1000.940000;-1939.660000;1314.920000;-885.239000;-1935.580000;1103.530000;-1206.210000;-2051.510000;1258.900000;-1095.080000;-1763.770000;1319.600000;-1096.490000;-1665.140000;1127.500000;-1105.860000;-1638.700000;1030.100000;-1054.870000;-1631.630000;932.526000;-991.606000;-1703.330000;845.531000;-1046.550000;-1630.370000;809.936000;-974.846000;-1650.360000;756.182000;-1109.180000;-2115.960000;1318.660000;-1091.340000;-2172.960000;1224.130000;-1087.230000;-2222.560000;1036.110000;-1011.950000;-2235.320000;886.302000;-976.077000;-2169.860000;834.602000;-1042.810000;-2227.770000;814.887000;-951.114000;-2230.900000;764.711000;-1007.080000;-1793.900000;903.761000;-1018.800000;-2112.800000;899.340000;-1206.130000;-1883.200000;970.806000;-1200.390000;-1996.080000;976.238000;-1126.410000;-1751.690000;707.262000;-1095.330000;-1793.420000;458.594000;-1150.830000;-1803.160000;269.734000;-1181.080000;-1843.420000;98.855900;-1216.990000;-1917.200000;66.028800;-1024.850000;-1828.160000;43.408700;-1074.750000;-2113.990000;635.628000;-1071.910000;-2071.290000;456.714000;-1111.670000;-2071.650000;348.053000;-1154.320000;-2020.530000;75.211600;-1194.980000;-1959.100000;63.228100;-988.990000;-2002.460000;47.238300
2294;0;-1036.760000;-1935.650000;1577.750000;-1048.710000;-2070.230000;1535.470000;-1101.430000;-1896.680000;1548.170000;-1131.990000;-2074.630000;1501.330000;-1177.470000;-1944.900000;1361.680000;-1215.890000;-1960.250000;1132.010000;-1000.740000;-1939.630000;1314.900000;-885.156000;-1935.540000;1103.460000;-1206.010000;-2051.510000;1258.930000;-1094.890000;-1763.760000;1319.560000;-1096.110000;-1665.110000;1127.450000;-1105.360000;-1638.640000;1030.060000;-1054.270000;-1631.590000;932.548000;-991.142000;-1703.380000;845.509000;-1045.980000;-1630.340000;809.919000;-974.301000;-1650.440000;756.157000;-1108.960000;-2115.930000;1318.680000;-1091.150000;-2172.960000;1224.170000;-1087.080000;-2222.650000;1036.200000;-1011.720000;-2235.580000;886.386000;-975.783000;-2170.150000;834.742000;-1042.610000;-2228.000000;814.999000;-950.914000;-2231.170000;764.833000;-1006.970000;-1793.900000;903.724000;-1018.640000;-2112.820000;899.326000;-1206.040000;-1883.190000;970.750000;-1200.230000;-1996.120000;976.262000;-1126.370000;-1751.700000;707.234000;-1095.300000;-1793.440000;458.594000;-1150.830000;-1803.180000;269.742000;-1181.070000;-1843.420000;98.861100;-1216.990000;-1917.200000;66.029900;-1024.850000;-1828.150000;43.407500;-1074.640000;-2114.000000;635.616000;-1071.850000;-2071.280000;456.703000;-1111.620000;-2071.650000;348.050000;-1154.310000;-2020.520000;75.216300;-1194.970000;-1959.090000;63.233200;-988.989000;-2002.460000;47.235600
2295;0;-1036.580000;-1935.970000;1577.760000;-1048.750000;-2070.470000;1535.310000;-1101.200000;-1896.840000;1548.230000;-1132.040000;-2074.700000;1501.160000;-1177.260000;-1944.840000;1361.690000;-1215.790000;-1960.280000;1132.060000;-1000.540000;-1939.580000;1314.870000;-885.070000;-1935.490000;1103.390000;-1205.810000;-2051.510000;1258.960000;-1094.710000;-1763.740000;1319.520000;-1095.720000;-1665.080000;1127.400000;-1104.830000;-1638.580000;1030.010000;-1053.660000;-1631.540000;932.563000;-990.653000;-1703.430000;845.486000;-1045.380000;-1630.310000;809.897000;-973.726000;-1650.520000;756.134000;-1108.740000;-2115.890000;1318.690000;-1090.960000;-2172.950000;1224.220000;-1086.930000;-2222.740000;1036.300000;-1011.470000;-2235.860000;886.478000;-975.470000;-2170.460000;834.894000;-1042.410000;-2228.250000;815.118000;-950.706000;-2231.470000;764.964000;-1006.880000;-1793.900000;903.686000;-1018.480000;-2112.840000;899.311000;-1205.970000;-1883.180000;970.693000;-1200.060000;-1996.160000;976.285000;-1126.340000;-1751.700000;707.203000;-1095.280000;-1793.460000;458.593000;-1150.820000;-1803.200000;269.750000;-1181.070000;-1843.420000;98.866200;-1216.990000;-1917.200000;66.031200;-1024.850000;-1828.150000;43.407100;-1074.530000;-2114.010000;635.608000;-1071.790000;-2071.270000;456.691000;-1111.570000;-2071.650000;348.047000;-1154.310000;-2020.520000;75.220800;-1194.970000;-1959.090000;63.238300;-988.987000;-2002.460000;47.233200
2296;0;-1036.400000;-1936.270000;1577.760000;-1048.800000;-2070.700000;1535.160000;-1100.960000;-1896.990000;1548.290000;-1132.090000;-2074.750000;1501.010000;-1177.060000;-1944.780000;1361.700000;-1215.680000;-1960.300000;1132.110000;-1000.350000;-1939.530000;1314.840000;-884.981000;-1935.430000;1103.320000;-1205.600000;-2051.510000;1258.990000;-1094.540000;-1763.730000;1319.470000;-1095.310000;-1665.040000;1127.360000;-1104.270000;-1638.510000;1029.970000;-1053.010000;-1631.490000;932.576000;-990.133000;-1703.470000;845.466000;-1044.750000;-1630.270000;809.876000;-973.114000;-1650.590000;756.116000;-1108.510000;-2115.850000;1318.700000;-1090.760000;-2172.950000;1224.280000;-1086.770000;-2222.850000;1036.400000;-1011.210000;-2236.160000;886.578000;-975.136000;-2170.790000;835.060000;-1042.200000;-2228.530000;815.247000;-950.491000;-2231.780000;765.104000;-1006.800000;-1793.900000;903.647000;-1018.300000;-2112.860000;899.294000;-1205.910000;-1883.160000;970.635000;-1199.900000;-1996.210000;976.308000;-1126.320000;-1751.710000;707.172000;-1095.260000;-1793.480000;458.593000;-1150.820000;-1803.210000;269.758000;-1181.060000;-1843.430000;98.871400;-1216.990000;-1917.200000;66.032800;-1024.850000;-1828.150000;43.407600;-1074.430000;-2114.030000;635.603000;-1071.730000;-2071.270000;456.678000;-1111.520000;-2071.650000;348.044000;-1154.300000;-2020.520000;75.225200;-1194.960000;-1959.090000;63.243300;-988.984000;-2002.450000;47.230900
2297;0;-1036.220000;-1936.550000;1577.770000;-1048.840000;-2070.900000;1535.030000;-1100.730000;-1897.120000;1548.350000;-1132.130000;-2074.790000;1500.870000;-1176.860000;-1944.710000;1361.710000;-1215.570000;-1960.310000;1132.160000;-1000.150000;-1939.470000;1314.810000;-884.890000;-1935.360000;1103.250000;-1205.400000;-2051.520000;1259.020000;-1094.370000;-1763.710000;1319.420000;-1094.880000;-1664.990000;1127.310000;-1103.670000;-1638.420000;1029.930000;-1052.330000;-1631.430000;932.591000;-989.575000;-1703.490000;845.453000;-1044.080000;-1630.220000;809.861000;-972.456000;-1650.650000;756.109000;-1108.280000;-2115.810000;1318.720000;-1090.560000;-2172.950000;1224.330000;-1086.610000;-2222.980000;1036.510000;-1010.940000;-2236.480000;886.687000;-974.784000;-2171.160000;835.239000;-1041.980000;-2228.830000;815.386000;-950.268000;-2232.120000;765.254000;-1006.730000;-1793.890000;903.608000;-1018.130000;-2112.880000;899.276000;-1205.850000;-1883.140000;970.576000;-1199.740000;-1996.260000;976.331000;-1126.310000;-1751.710000;707.139000;-1095.240000;-1793.490000;458.593000;-1150.820000;-1803.230000;269.766000;-1181.060000;-1843.430000;98.876600;-1216.990000;-1917.200000;66.034700;-1024.850000;-1828.140000;43.408600;-1074.320000;-2114.050000;635.601000;-1071.660000;-2071.260000;456.664000;-1111.470000;-2071.650000;348.041000;-1154.290000;-2020.520000;75.229300;-1194.960000;-1959.090000;63.248300;-988.982000;-2002.450000;47.228600
2298;0;-1036.030000;-1936.800000;1577.760000;-1048.880000;-2071.090000;1534.910000;-1100.500000;-1897.220000;1548.390000;-1132.180000;-2074.810000;1500.740000;-1176.660000;-1944.630000;1361.720000;-1215.470000;-1960.310000;1132.200000;-999.960000;-1939.400000;1314.770000;-884.796000;-1935.280000;1103.170000;-1205.190000;-2051.520000;1259.050000;-1094.220000;-1763.690000;1319.370000;-1094.420000;-1664.930000;1127.270000;-1103.040000;-1638.310000;1029.900000;-1051.610000;-1631.360000;932.611000;-988.975000;-1703.510000;845.449000;-1043.350000;-1630.150000;809.856000;-971.745000;-1650.690000;756.116000;-1108.040000;-2115.770000;1318.730000;-1090.350000;-2172.940000;1224.390000;-1086.440000;-2223.110000;1036.630000;-1010.670000;-2236.840000;886.809000;-974.415000;-2171.550000;835.430000;-1041.760000;-2229.160000;815.536000;-950.036000;-2232.490000;765.415000;-1006.670000;-1793.880000;903.568000;-1017.950000;-2112.890000;899.257000;-1205.810000;-1883.110000;970.517000;-1199.570000;-1996.320000;976.352000;-1126.300000;-1751.700000;707.106000;-1095.230000;-1793.510000;458.593000;-1150.820000;-1803.250000;269.775000;-1181.060000;-1843.430000;98.881900;-1216.980000;-1917.210000;66.037100;-1024.850000;-1828.140000;43.410100;-1074.210000;-2114.090000;635.602000;-1071.600000;-2071.260000;456.650000;-1111.410000;-2071.650000;348.039000;-1154.290000;-2020.520000;75.233200;-1194.960000;-1959.090000;63.253000;-988.979000;-2002.440000;47.225900
2299;0;-1035.850000;-1937.030000;1577.760000;-1048.910000;-2071.260000;1534.800000;-1100.260000;-1897.310000;1548.440000;-1132.220000;-2074.820000;1500.620000;-1176.470000;-1944.550000;1361.720000;-1215.370000;-1960.290000;1132.240000;-999.769000;-1939.340000;1314.730000;-884.700000;-1935.190000;1103.090000;-1204.990000;-2051.540000;1259.070000;-1094.070000;-1763.670000;1319.310000;-1093.950000;-1664.870000;1127.240000;-1102.360000;-1638.190000;1029.880000;-1050.850000;-1631.280000;932.642000;-988.325000;-1703.510000;845.460000;-1042.560000;-1630.050000;809.866000;-970.974000;-1650.710000;756.142000;-1107.800000;-2115.720000;1318.740000;-1090.140000;-2172.940000;1224.460000;-1086.270000;-2223.270000;1036.750000;-1010.380000;-2237.210000;886.943000;-974.031000;-2171.970000;835.633000;-1041.520000;-2229.520000;815.696000;-949.795000;-2232.900000;765.586000;-1006.620000;-1793.870000;903.529000;-1017.770000;-2112.910000;899.237000;-1205.780000;-1883.080000;970.459000;-1199.420000;-1996.390000;976.373000;-1126.300000;-1751.700000;707.072000;-1095.210000;-1793.530000;458.593000;-1150.820000;-1803.270000;269.783000;-1181.050000;-1843.440000;98.887100;-1216.990000;-1917.210000;66.040100;-1024.850000;-1828.140000;43.411700;-1074.110000;-2114.130000;635.605000;-1071.530000;-2071.260000;456.636000;-1111.360000;-2071.650000;348.036000;-1154.280000;-2020.520000;75.236700;-1194.950000;-1959.090000;63.257500;-988.976000;-2002.440000;47.222700
2300;0;-1035.650000;-1937.230000;1577.750000;-1048.950000;-2071.410000;1534.700000;-1100.020000;-1897.370000;1548.470000;-1132.260000;-2074.810000;1500.530000;-1176.270000;-1944.460000;1361.720000;-1215.260000;-1960.270000;1132.270000;-999.581000;-1939.260000;1314.690000;-884.601000;-1935.090000;1103.010000;-1204.780000;-2051.550000;1259.100000;-1093.930000;-1763.650000;1319.260000;-1093.440000;-1664.790000;1127.210000;-1101.630000;-1638.040000;1029.870000;-1050.030000;-1631.180000;932.688000;-987.620000;-1703.490000;845.488000;-1041.700000;-1629.930000;809.897000;-970.135000;-1650.710000;756.192000;-1107.550000;-2115.670000;1318.760000;-1089.930000;-2172.940000;1224.520000;-1086.090000;-2223.440000;1036.890000;-1010.090000;-2237.620000;887.093000;-973.635000;-2172.430000;835.848000;-1041.280000;-2229.920000;815.869000;-949.545000;-2233.340000;765.770000;-1006.570000;-1793.850000;903.490000;-1017.590000;-2112.920000;899.216000;-1205.760000;-1883.050000;970.401000;-1199.260000;-1996.460000;976.392000;-1126.300000;-1751.700000;707.037000;-1095.200000;-1793.550000;458.593000;-1150.820000;-1803.290000;269.792000;-1181.050000;-1843.440000;98.892200;-1216.990000;-1917.210000;66.043800;-1024.850000;-1828.140000;43.413400;-1074.010000;-2114.180000;635.610000;-1071.460000;-2071.250000;456.621000;-1111.310000;-2071.660000;348.034000;-1154.280000;-2020.520000;75.239900;-1194.950000;-1959.090000;63.261600;-988.973000;-2002.430000;47.219200
2301;0;-1035.460000;-1937.410000;1577.730000;-1048.970000;-2071.530000;1534.620000;-1099.790000;-1897.410000;1548.510000;-1132.300000;-2074.780000;1500.450000;-1176.080000;-1944.370000;1361.710000;-1215.160000;-1960.230000;1132.300000;-999.397000;-1939.190000;1314.640000;-884.502000;-1934.990000;1102.930000;-1204.570000;-2051.570000;1259.130000;-1093.800000;-1763.640000;1319.210000;-1092.910000;-1664.690000;1127.200000;-1100.850000;-1637.870000;1029.880000;-1049.140000;-1631.060000;932.753000;-986.853000;-1703.450000;845.539000;-1040.770000;-1629.770000;809.952000;-969.220000;-1650.680000;756.269000;-1107.300000;-2115.630000;1318.770000;-1089.710000;-2172.950000;1224.590000;-1085.900000;-2223.630000;1037.040000;-1009.800000;-2238.060000;887.259000;-973.231000;-2172.920000;836.073000;-1041.020000;-2230.360000;816.054000;-949.284000;-2233.820000;765.966000;-1006.540000;-1793.830000;903.452000;-1017.400000;-2112.930000;899.194000;-1205.750000;-1883.010000;970.343000;-1199.110000;-1996.540000;976.409000;-1126.310000;-1751.690000;707.003000;-1095.190000;-1793.570000;458.593000;-1150.820000;-1803.310000;269.801000;-1181.050000;-1843.450000;98.897100;-1216.990000;-1917.220000;66.048300;-1024.840000;-1828.140000;43.415200;-1073.910000;-2114.240000;635.616000;-1071.390000;-2071.250000;456.607000;-1111.250000;-2071.660000;348.032000;-1154.270000;-2020.520000;75.242500;-1194.950000;-1959.090000;63.265600;-988.971000;-2002.420000;47.215600
2302;0;-1035.260000;-1937.550000;1577.710000;-1049.000000;-2071.630000;1534.550000;-1099.550000;-1897.430000;1548.530000;-1132.330000;-2074.740000;1500.400000;-1175.900000;-1944.280000;1361.710000;-1215.070000;-1960.180000;1132.320000;-999.217000;-1939.100000;1314.600000;-884.403000;-1934.870000;1102.840000;-1204.360000;-2051.600000;1259.150000;-1093.680000;-1763.620000;1319.160000;-1092.350000;-1664.590000;1127.200000;-1100.020000;-1637.680000;1029.900000;-1048.190000;-1630.920000;932.841000;-986.021000;-1703.390000;845.615000;-1039.760000;-1629.580000;810.035000;-968.221000;-1650.630000;756.380000;-1107.050000;-2115.580000;1318.780000;-1089.480000;-2172.950000;1224.670000;-1085.710000;-2223.840000;1037.200000;-1009.500000;-2238.520000;887.445000;-972.823000;-2173.450000;836.308000;-1040.760000;-2230.840000;816.254000;-949.014000;-2234.340000;766.176000;-1006.530000;-1793.810000;903.415000;-1017.210000;-2112.940000;899.172000;-1205.740000;-1882.970000;970.287000;-1198.960000;-1996.630000;976.425000;-1126.330000;-1751.680000;706.968000;-1095.180000;-1793.580000;458.593000;-1150.820000;-1803.330000;269.809000;-1181.050000;-1843.460000;98.901900;-1216.990000;-1917.220000;66.053400;-1024.840000;-1828.150000;43.417100;-1073.810000;-2114.300000;635.624000;-1071.320000;-2071.250000;456.592000;-1111.200000;-2071.670000;348.030000;-1154.270000;-2020.520000;75.244700;-1194.950000;-1959.090000;63.269200;-988.969000;-2002.420000;47.212000
2303;0;-1035.050000;-1937.660000;1577.680000;-1049.010000;-2071.700000;1534.510000;-1099.300000;-1897.410000;1548.550000;-1132.360000;-2074.680000;1500.360000;-1175.710000;-1944.180000;1361.700000;-1214.970000;-1960.130000;1132.340000;-999.041000;-1939.020000;1314.550000;-884.304000;-1934.740000;1102.750000;-1204.150000;-2051.630000;1259.180000;-1093.570000;-1763.610000;1319.110000;-1091.760000;-1664.470000;1127.220000;-1099.130000;-1637.450000;1029.950000;-1047.170000;-1630.760000;932.956000;-985.118000;-1703.310000;845.720000;-1038.660000;-1629.360000;810.151000;-967.133000;-1650.560000;756.526000;-1106.800000;-2115.530000;1318.800000;-1089.260000;-2172.960000;1224.750000;-1085.510000;-2224.080000;1037.370000;-1009.200000;-2239.020000;887.651000;-972.416000;-2174.020000;836.550000;-1040.490000;-2231.360000;816.468000;-948.734000;-2234.910000;766.401000;-1006.520000;-1793.790000;903.379000;-1017.030000;-2112.950000;899.149000;-1205.750000;-1882.930000;970.231000;-1198.810000;-1996.720000;976.439000;-1126.360000;-1751.670000;706.933000;-1095.170000;-1793.590000;458.593000;-1150.810000;-1803.340000;269.818000;-1181.050000;-1843.460000;98.906400;-1217.000000;-1917.230000;66.059000;-1024.840000;-1828.150000;43.418900;-1073.710000;-2114.370000;635.633000;-1071.240000;-2071.260000;456.578000;-1111.150000;-2071.680000;348.028000;-1154.260000;-2020.520000;75.246300;-1194.950000;-1959.090000;63.272600;-988.968000;-2002.420000;47.208800
2304;0;-1034.840000;-1937.740000;1577.650000;-1049.030000;-2071.750000;1534.480000;-1099.060000;-1897.370000;1548.550000;-1132.390000;-2074.590000;1500.350000;-1175.540000;-1944.080000;1361.690000;-1214.880000;-1960.070000;1132.360000;-998.870000;-1938.940000;1314.490000;-884.207000;-1934.610000;1102.670000;-1203.940000;-2051.660000;1259.210000;-1093.460000;-1763.600000;1319.060000;-1091.130000;-1664.330000;1127.260000;-1098.190000;-1637.200000;1030.020000;-1046.080000;-1630.570000;933.100000;-984.140000;-1703.200000;845.858000;-1037.460000;-1629.090000;810.301000;-965.949000;-1650.450000;756.712000;-1106.540000;-2115.480000;1318.810000;-1089.030000;-2172.980000;1224.840000;-1085.310000;-2224.330000;1037.550000;-1008.900000;-2239.560000;887.879000;-972.013000;-2174.630000;836.800000;-1040.210000;-2231.930000;816.697000;-948.443000;-2235.530000;766.642000;-1006.520000;-1793.760000;903.344000;-1016.840000;-2112.950000;899.126000;-1205.770000;-1882.890000;970.177000;-1198.670000;-1996.810000;976.451000;-1126.390000;-1751.650000;706.898000;-1095.160000;-1793.610000;458.593000;-1150.800000;-1803.360000;269.827000;-1181.050000;-1843.470000;98.910900;-1217.000000;-1917.240000;66.064600;-1024.840000;-1828.150000;43.420400;-1073.620000;-2114.450000;635.643000;-1071.170000;-2071.260000;456.564000;-1111.090000;-2071.690000;348.025000;-1154.260000;-2020.520000;75.247400;-1194.950000;-1959.100000;63.275600;-988.968000;-2002.410000;47.206100
2305;0;-1034.630000;-1937.780000;1577.620000;-1049.030000;-2071.770000;1534.460000;-1098.810000;-1897.310000;1548.560000;-1132.400000;-2074.490000;1500.350000;-1175.360000;-1943.980000;1361.670000;-1214.790000;-1960.000000;1132.370000;-998.704000;-1938.850000;1314.440000;-884.112000;-1934.480000;1102.580000;-1203.730000;-2051.690000;1259.230000;-1093.360000;-1763.600000;1319.020000;-1090.460000;-1664.180000;1127.310000;-1097.180000;-1636.910000;1030.110000;-1044.900000;-1630.350000;933.278000;-983.084000;-1703.070000;846.032000;-1036.160000;-1628.790000;810.490000;-964.663000;-1650.330000;756.942000;-1106.290000;-2115.430000;1318.820000;-1088.800000;-2172.990000;1224.930000;-1085.090000;-2224.620000;1037.740000;-1008.610000;-2240.120000;888.131000;-971.619000;-2175.270000;837.055000;-1039.920000;-2232.550000;816.943000;-948.142000;-2236.210000;766.900000;-1006.530000;-1793.730000;903.310000;-1016.660000;-2112.950000;899.102000;-1205.800000;-1882.840000;970.124000;-1198.530000;-1996.910000;976.461000;-1126.430000;-1751.640000;706.864000;-1095.160000;-1793.620000;458.593000;-1150.790000;-1803.370000;269.835000;-1181.060000;-1843.480000;98.915300;-1217.000000;-1917.250000;66.069800;-1024.840000;-1828.150000;43.421600;-1073.530000;-2114.530000;635.653000;-1071.100000;-2071.260000;456.550000;-1111.040000;-2071.700000;348.022000;-1154.260000;-2020.530000;75.248000;-1194.950000;-1959.100000;63.278100;-988.967000;-2002.410000;47.203800
2306;0;-1034.410000;-1937.790000;1577.580000;-1049.020000;-2071.760000;1534.470000;-1098.560000;-1897.220000;1548.550000;-1132.410000;-2074.380000;1500.380000;-1175.190000;-1943.880000;1361.660000;-1214.700000;-1959.920000;1132.380000;-998.542000;-1938.760000;1314.380000;-884.021000;-1934.340000;1102.490000;-1203.530000;-2051.730000;1259.250000;-1093.270000;-1763.600000;1318.980000;-1089.760000;-1664.010000;1127.390000;-1096.110000;-1636.590000;1030.230000;-1043.640000;-1630.110000;933.493000;-981.948000;-1702.910000;846.245000;-1034.750000;-1628.440000;810.718000;-963.271000;-1650.180000;757.217000;-1106.030000;-2115.370000;1318.840000;-1088.570000;-2173.010000;1225.030000;-1084.870000;-2224.920000;1037.950000;-1008.320000;-2240.730000;888.408000;-971.238000;-2175.960000;837.314000;-1039.620000;-2233.210000;817.207000;-947.831000;-2236.940000;767.175000;-1006.550000;-1793.700000;903.278000;-1016.470000;-2112.950000;899.079000;-1205.830000;-1882.790000;970.073000;-1198.400000;-1997.010000;976.469000;-1126.470000;-1751.620000;706.829000;-1095.150000;-1793.620000;458.592000;-1150.770000;-1803.380000;269.843000;-1181.060000;-1843.490000;98.919600;-1217.010000;-1917.260000;66.074300;-1024.840000;-1828.150000;43.422100;-1073.440000;-2114.600000;635.664000;-1071.030000;-2071.270000;456.537000;-1110.980000;-2071.710000;348.019000;-1154.260000;-2020.530000;75.248200;-1194.950000;-1959.110000;63.279800;-988.967000;-2002.410000;47.202100
2307;0;-1034.180000;-1937.770000;1577.530000;-1049.010000;-2071.730000;1534.490000;-1098.310000;-1897.100000;1548.540000;-1132.410000;-2074.240000;1500.430000;-1175.030000;-1943.780000;1361.640000;-1214.620000;-1959.840000;1132.390000;-998.385000;-1938.670000;1314.330000;-883.934000;-1934.190000;1102.400000;-1203.330000;-2051.770000;1259.280000;-1093.180000;-1763.600000;1318.940000;-1089.020000;-1663.820000;1127.490000;-1094.970000;-1636.230000;1030.380000;-1042.290000;-1629.830000;933.745000;-980.731000;-1702.730000;846.499000;-1033.230000;-1628.060000;810.987000;-961.767000;-1650.010000;757.540000;-1105.780000;-2115.320000;1318.860000;-1088.340000;-2173.030000;1225.130000;-1084.650000;-2225.250000;1038.170000;-1008.030000;-2241.360000;888.712000;-970.873000;-2176.690000;837.578000;-1039.310000;-2233.930000;817.488000;-947.510000;-2237.730000;767.471000;-1006.570000;-1793.660000;903.246000;-1016.290000;-2112.940000;899.055000;-1205.870000;-1882.740000;970.022000;-1198.280000;-1997.110000;976.475000;-1126.520000;-1751.590000;706.794000;-1095.140000;-1793.620000;458.591000;-1150.740000;-1803.390000;269.850000;-1181.060000;-1843.500000;98.923700;-1217.010000;-1917.260000;66.077700;-1024.840000;-1828.150000;43.422000;-1073.350000;-2114.680000;635.674000;-1070.960000;-2071.270000;456.525000;-1110.930000;-2071.730000;348.016000;-1154.260000;-2020.540000;75.247900;-1194.960000;-1959.110000;63.280800;-988.967000;-2002.410000;47.200800
2308;0;-1033.950000;-1937.710000;1577.480000;-1048.980000;-2071.670000;1534.520000;-1098.050000;-1896.950000;1548.510000;-1132.400000;-2074.090000;1500.500000;-1174.870000;-1943.670000;1361.620000;-1214.540000;-1959.760000;1132.400000;-998.232000;-1938.580000;1314.270000;-883.852000;-1934.050000;1102.310000;-1203.120000;-2051.800000;1259.300000;-1093.090000;-1763.600000;1318.910000;-1088.250000;-1663.610000;1127.620000;-1093.770000;-1635.840000;1030.560000;-1040.850000;-1629.530000;934.039000;-979.430000;-1702.530000;846.797000;-1031.600000;-1627.640000;811.299000;-960.149000;-1649.830000;757.913000;-1105.530000;-2115.270000;1318.870000;-1088.110000;-2173.060000;1225.240000;-1084.420000;-2225.610000;1038.410000;-1007.750000;-2242.030000;889.043000;-970.524000;-2177.460000;837.847000;-1038.990000;-2234.690000;817.788000;-947.180000;-2238.580000;767.787000;-1006.600000;-1793.630000;903.217000;-1016.120000;-2112.940000;899.032000;-1205.920000;-1882.690000;969.974000;-1198.160000;-1997.210000;976.479000;-1126.570000;-1751.570000;706.760000;-1095.130000;-1793.620000;458.589000;-1150.710000;-1803.400000;269.856000;-1181.070000;-1843.500000;98.927500;-1217.010000;-1917.270000;66.080000;-1024.840000;-1828.160000;43.421800;-1073.270000;-2114.760000;635.685000;-1070.880000;-2071.280000;456.513000;-1110.880000;-2071.740000;348.013000;-1154.260000;-2020.540000;75.247200;-1194.960000;-1959.110000;63.281000;-988.967000;-2002.410000;47.200100
